j,base,sid,rt,n,ari_H,ari_H0,ari_H1,ari_H2,ari_Rgmm,ari_Rdbscan,ari_Rshuffle,ari_gmm_ref,ari_dbscan_ref,single_within,consensus,sil_human,sil_gmm,sil_dbscan,k_human,k_gmm,k_dbscan
14379,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,30,0.358600740351358,0.46968238691049086,0.2888028396256857,0.31731699451789747,0.3985742060920285,0.5803858520900321,0.08169727675744146,0.2590065069036661,0.17124509454156261,0.3717085914232529,0.51651170246874,0.39686786714558564,0.467277586086515,0.6895941852145598,2.0,2.0,9.0
14380,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,35,0.404405956114856,0.43636010865347297,0.42789438050101564,0.3489633791900794,0.0,0.465310888391554,0.15946205571565808,0.0,0.42183163737280294,0.41175826013470923,0.7799593771157753,0.41207521017237314,nan,0.37352842568677297,2.0,1.0,3.0
14382,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,25,0.43691738189503,0.4882384629197342,0.45525466284074606,0.3672590199246096,0.08746252865455824,0.021909233176838898,0.16208547614825325,0.20372050816696913,0.23147301006404397,0.2543047986151735,0.056477516059957156,0.3369536375325775,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
14386,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,15,0.3785107390437695,0.731359649122807,0.13413963716327648,0.270032930845225,0.1415830546265329,0.0928725701943844,-0.030534351145038195,0.12451361867704282,0.17381974248927032,0.29857796166149586,0.6162280701754386,0.3287688722411383,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
14390,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,20,0.5304404153995137,0.679379007762403,0.5088231988310667,0.4031190396050713,0.17059161401493395,0.4041885989472505,0.20877290394225426,0.15032679738562094,0.0,0.4436868397582048,0.5721202567278459,0.452884399486844,0.41181654415281255,nan,2.0,8.0,1.0
14392,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7363854604814719,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
14399,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,10,0.22875763301295218,0.05405405405405402,0.5896656534954408,0.042553191489361715,0.10658307210031348,-0.04651162790697674,0.05970149253731338,0.10094637223974763,0.4444444444444445,0.10166023715557168,-0.04651162790697674,0.16754110525173144,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
14421,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,30,0.5107530154534414,0.6774564700467899,0.4422600222241217,0.4125425540894128,0.7162867258835952,0.5829560585885486,0.41403821444854316,0.28560694696392347,0.37252619324796277,0.5009665332339153,0.7690674216952752,0.4225609165441643,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
14433,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,25,0.32666666666666666,0.24,0.52,0.22,0.26666666666666666,0.12666666666666668,0.84,0.23333333333333334,0.6843501326259946,0.3884444444444444,0.86,0.33023325040895474,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
14438,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,30,0.4791627517871672,0.44439139102097336,0.49237950422575055,0.5007173601147776,0.41035399614201556,0.47636539630930363,0.06860031542775978,0.0,0.1474899571683205,0.36759784739621676,0.49281783415726144,0.32084536970486865,nan,0.12888205544791959,3.0,1.0,2.0
14439,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,35,0.4464887290054668,0.5645328749170254,0.3874666560496875,0.3874666560496875,0.0,0.5335401186174926,0.023153868286986116,0.0,0.43726937269372695,0.4140183965055604,0.5069918957571906,0.45501009134072845,nan,0.37352842568677297,3.0,1.0,3.0
14444,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7243052038307007,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
14468,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,15,0.201291216879644,0.08105022831050228,0.24723890718852934,0.27558451513990034,0.10371318822023048,0.45577055977885284,0.035989717223650394,0.36310395314787697,0.37167553191489355,0.24113861723467894,0.2808219178082192,0.33892424401066895,0.42048053002816743,0.3468107680518694,3.0,7.0,2.0
14470,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,25,0.2777777777777778,0.4266666666666667,0.16666666666666666,0.24,-0.013333333333333334,0.04,0.6933333333333334,0.23333333333333334,0.6843501326259946,0.36344444444444446,0.86,0.33023325040895474,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
14474,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,20,0.5603904894749819,0.4477413104032942,0.6675415573053369,0.5658886007163146,0.22045131765819792,0.3081169975331845,0.12815470337594234,0.1930835734870317,0.0,0.4909617837767474,0.7496549127870498,0.2988897292607311,0.41181654415281255,nan,3.0,8.0,1.0
14481,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,30,0.5904186247108693,0.9175316365704536,0.4740024183796856,0.3797218191824686,0.6211301433133627,0.7784111582777441,0.2825229137524271,0.48473465729012155,0.28146326989106013,0.5772735807661888,1.0,0.5129790484929964,0.467277586086515,0.6895941852145598,3.0,2.0,9.0
14489,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,30,0.5924549075875575,0.5326395091452759,0.7190242790379574,0.5257009345794392,0.34054939057667816,0.4874620534786044,0.0029868392396004842,0.0,-0.0023284581241359535,0.40183802321681766,0.7837112171837709,0.28685523311007255,nan,0.12888205544791959,4.0,1.0,2.0
14490,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,10,0.5075775823032381,0.020887728459530023,1.0,0.5018450184501845,0.12903225806451613,-0.0819234194122885,0.048338368580060416,0.05003909304143862,0.0,0.36759124925559644,1.0,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
14497,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_曹爽_1_30.6min_1779375327134.json,voronoi,35,0.3202467725527463,0.323887646035297,0.35066791944115366,0.28618475218178824,0.0,0.5678026642013698,0.2529691211401425,0.0,0.5635673624288425,0.470339774519946,0.6284570448139222,0.4491285172297288,nan,0.37352842568677297,3.0,1.0,3.0
14498,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,15,0.1548890104568275,0.09677419354838715,0.23193577163247098,0.13595706618962436,0.01047120418848167,0.18933823529411767,0.16455696202531642,0.24539877300613497,0.29739776951672864,0.18216400770479557,0.13440860215053768,0.2524856577650496,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
14502,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,10,0.3892035888264478,0.3697478991596639,0.39893143365983974,0.39893143365983974,0.10215482841181164,1.0,0.09569377990430619,0.05003909304143862,0.0,0.3918252662451137,1.0,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
14504,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,20,0.5304404153995137,0.679379007762403,0.5088231988310667,0.4031190396050713,0.17059161401493395,0.4041885989472505,0.20877290394225426,0.15032679738562094,0.0,0.44470497927475544,0.5721202567278459,0.452884399486844,0.41181654415281255,nan,2.0,8.0,1.0
14523,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7478808794058902,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
14540,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,35,0.511919105900969,0.6566364385820281,0.4395604395604395,0.4395604395604395,0.0,0.6201712257256212,-0.015618898867629776,0.0,0.5593869731800767,0.41353032794013483,0.6731445110605748,0.3558085561041652,nan,0.37352842568677297,3.0,1.0,3.0
14548,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,30,0.5791636001243449,0.6080042406573019,0.49379363847944135,0.6356929212362912,0.24744067931116578,0.6884846748782584,0.18051961494669289,0.0,0.06606677717262609,0.3793854571079344,0.4547698930176616,0.3739379047021918,nan,0.12888205544791959,4.0,1.0,2.0
14551,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,30,0.5245703135331101,0.5387897595034911,0.5831881533101045,0.4517330277857347,0.3485741596303967,0.5065496286293045,0.2525618465997309,0.4158564752645431,0.38980130929137474,0.47840233578435876,0.5554420030659172,0.5024944157679712,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
14553,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,25,0.40402742434827504,0.36994895789025944,0.63073538654934,0.21139792860522577,0.3567052416609939,0.30104842735896153,0.41769170374247583,0.5395884199511685,0.6297021943573669,0.49055857379618945,0.6430101385120662,0.4132201286033231,0.42427543967368275,0.4647149523205244,4.0,8.0,4.0
14566,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,15,0.34474406241961764,0.29357798165137616,0.41666666666666674,0.32398753894080995,0.14345991561181434,0.02919708029197082,0.23529411764705882,0.5555555555555556,0.04474272930648765,0.3525761880895707,0.5504587155963303,0.41102758321996,0.42048053002816743,0.3468107680518694,3.0,7.0,2.0
14570,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7746707253620271,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
14587,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,35,0.2974116391942069,0.4112107766463434,0.2538726333907057,0.22715150754557153,0.0,0.4468424198153928,0.18093754425718736,0.0,0.8672566371681416,0.39954130504640256,0.45869191049913943,0.3507608708422461,nan,0.37352842568677297,4.0,1.0,3.0
14589,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,30,0.5556006189083549,0.49379363847944135,0.6589721254355401,0.514036092810083,0.3485741596303967,0.4478055367994598,0.29758824138287965,0.40651017886877583,0.455787454217778,0.47074809514625604,0.5109862033725089,0.5129705459538435,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
14602,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,10,0.5075775823032381,0.020887728459530023,1.0,0.5018450184501845,0.12903225806451613,-0.0819234194122885,0.048338368580060416,0.05003909304143862,0.0,0.3997342694534082,1.0,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
14604,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,30,0.5991593648079143,0.7404332598261772,0.47011800532927295,0.5869268292682926,0.3047416089504529,0.5645766717642152,0.3053712152633762,0.0,0.03848015488867374,0.4211173329018974,0.550457573305111,0.399648451527809,nan,0.12888205544791959,4.0,1.0,2.0
14606,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,20,0.24552930401999964,0.2644709352341158,0.23670450197678863,0.23541247484909456,0.1490620246746662,0.38041029289695244,0.0989861550201679,0.2813455657492354,0.0,0.3778242807514246,0.46437724243977446,0.33223659187405924,0.41181654415281255,nan,3.0,8.0,1.0
14609,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_朱立祥_1_22.7min_1779515444704.json,voronoi,25,0.690668994760749,0.7521173311299318,0.6279611257339544,0.6919285274183611,0.04290955495294304,-0.015022330491270849,0.1496306476550421,0.29950186799501866,0.35135135135135137,0.43849610743522066,0.4583567810917276,0.3884894276765132,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
14616,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,10,0.2476154952842756,0.38775510204081626,0.17754569190600522,0.17754569190600522,0.43277310924369744,0.2131557035803497,-0.05319148936170211,0.354066985645933,1.0,0.2679044817763398,0.2131557035803497,0.41502539548092016,0.36641621587983275,0.9210809893518893,4.0,8.0,3.0
14621,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7432355634825929,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
14624,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,20,0.46578071770408763,0.5810606939770222,0.47228330054391854,0.34399815859132243,0.17544947303161812,0.30410896188623093,0.16285554935861682,0.180327868852459,0.0,0.4203486387825891,0.4914465262422902,0.28606149878335385,0.41181654415281255,nan,3.0,8.0,1.0
14635,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,15,0.22279948264944963,0.1570327552986513,0.2076081934390882,0.3037574992106094,-0.02072141212586339,0.7344013490725126,0.07862407862407861,0.0963855421686747,1.0,0.18748841449363823,0.325626204238921,0.3468107680518694,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
14650,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,30,0.41438523610371397,0.46057662498708274,0.32911104368932037,0.4534680396347387,0.4154726495855541,0.26650265369305615,0.07049353774661331,0.0,-0.043317613884972565,0.37088717155567025,0.3360097293406634,0.29905550538696996,nan,0.12888205544791959,4.0,1.0,2.0
14652,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,25,0.32666666666666666,0.24,0.52,0.22,0.26666666666666666,0.12666666666666668,0.84,0.23333333333333334,0.6843501326259946,0.40366666666666673,0.86,0.33023325040895474,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
14662,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,35,0.5842589649446489,0.7373068432671082,0.5077350257834192,0.5077350257834192,0.0,0.7068218503100842,0.07283197831978326,0.0,0.6863468634686347,0.44839454365420633,0.7204279770160491,0.46685692499027637,nan,0.37352842568677297,2.0,1.0,3.0
14664,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,30,0.38125275224423233,0.5458859257853279,0.38145795810029387,0.21641437284707515,0.3728096485965965,0.5919367588932806,-0.01636588537536877,0.5219376109561248,0.15695556039986297,0.5046839870918305,0.5641788211472142,0.4860369752569359,0.467277586086515,0.6895941852145598,2.0,2.0,9.0
14667,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,15,0.5014241218972222,0.4010695187165776,0.5516014234875445,0.5516014234875445,0.26315789473684215,0.6989247311827957,0.16304347826086954,0.15706806282722513,0.5516014234875445,0.3940138645744074,0.5516014234875445,0.5815925138281203,0.3224844024675161,0.6443316798728668,2.0,8.0,3.0
14668,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,20,0.5215105547646744,0.4490757520840884,0.6803268837880062,0.43512902842192885,0.2415691672401927,0.17264917029539836,0.26472237801458215,0.19896640826873385,0.0,0.4207118804510712,0.399975707518523,0.35309940901969755,0.41181654415281255,nan,3.0,8.0,1.0
14675,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,30,0.5029879410578574,0.5363892494222673,0.5092208901401323,0.46335368361117263,0.0,0.5370926446881816,0.08064925183870154,0.5219376109561248,0.15695556039986297,0.49377278786055,0.5641788211472142,0.4860369752569359,0.467277586086515,0.6895941852145598,2.0,2.0,9.0
14676,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,15,0.06499948865288407,0.2076081934390882,0.03852226081465107,-0.05113198829508707,0.0323785803237858,-0.0940953583833281,-0.013948497854077339,0.0963855421686747,1.0,0.19454289759566318,0.325626204238921,0.3468107680518694,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
14702,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,25,0.391416613235442,0.568877027304455,0.40657334144856966,0.19879947095330144,0.14392059553349873,0.6895893027698186,0.12027310924369744,0.25142135186355025,0.40818748145950756,0.2771062620021428,0.14716661967860162,0.1571516575535664,0.42427543967368275,0.4647149523205244,4.0,8.0,4.0
14710,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,30,0.5560220774264816,0.6236474567129968,0.5216072606878669,0.522811514878581,0.22888665467245214,0.6148995258249554,0.1275164224087614,0.0,-0.02104282543770725,0.42452178089557707,0.8605833066251545,0.18310922585930228,nan,0.12888205544791959,3.0,1.0,2.0
14713,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,10,0.3892035888264478,0.3697478991596639,0.39893143365983974,0.39893143365983974,0.10215482841181164,1.0,0.09569377990430619,0.05003909304143862,0.0,0.38244887452014237,1.0,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
14715,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_朱荣松_1_23.7min_1779519114733.json,voronoi,35,0.4132796084379254,0.3706592244268583,0.434589800443459,0.434589800443459,0.0,0.38049194569895683,0.06520031421838182,0.0,0.4069529652351738,0.37231511563067876,0.5292872900814911,0.17887940395255808,nan,0.37352842568677297,4.0,1.0,3.0
14728,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_朱跃_1_24.7min_1779512126743.json,voronoi,15,0.2674562142216746,0.09677419354838715,0.3818019625334523,0.32379248658318427,0.04712041884816753,0.18933823529411767,0.5063291139240506,0.2085889570552147,0.29739776951672864,0.19025364148618304,0.13440860215053768,0.2649351550253924,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
14738,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_朱跃_1_24.7min_1779512126743.json,voronoi,10,0.14151827553889407,-0.09090909090909091,0.25773195876288657,0.25773195876288657,0.11956521739130437,-0.07655502392344501,0.27999999999999997,0.010989010989010995,0.24242424242424246,0.02758205279189645,-0.07655502392344501,0.06818058371551353,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
